"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"86561379","","NEW","2018-05-29T14:24:02","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30:2I65BYDP7","","Basis Points","66.1","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86560699","","NEW","2018-05-29T14:12:08","U","PC","N","N","N","OFF","2018-05-29","2057-10-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BB.8:137BEMAG3","","Price","79.38809","","","USD","","3,000,000","","1M","","","","","","","","","","","","","","",""
"86561383","","NEW","2018-05-29T14:24:28","U","FC","N","N","N","OFF","2018-05-10","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Amendment","CMBX.NA.BBB-.6:137BERAF4","","Percentage","89.0891","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86559959","","NEW","2018-05-29T14:07:54","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.71","","","USD","","8,000,000","","3M","","","","","","","","","","","","","","",""
"86561460","","NEW","2018-05-29T14:25:26","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.1","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86561461","","NEW","2018-05-29T14:25:32","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","EM.29:2I65BZDJ8","","Price","97.0805","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86561479","","NEW","2018-05-29T14:25:51","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86561496","","NEW","2018-05-29T14:25:37","U","UC","N","N","N","OFF","2018-05-30","2018-06-20"," ACT/360","USD","CR","","Credit:TotalReturnSwap","Trade","iBoxx USD Liquid High Yield Index:XSUNKNOWN000","","Amount","267.3","","","USD","","20,000,000","","0","","","","","","","","","","","","","","",""
"86561499","","NEW","2018-05-29T14:23:41","U","UC","N","N","N","OFF","2018-05-25","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.9:137BERAI8","","BasisPoints","90.51242","","","USD","","2,000,000","","1M","","","","","","","","","","","","","","",""
"86561520","","NEW","2018-05-29T14:26:24","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86561563","","NEW","2018-05-29T14:27:11","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.1","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86561575","86558868","CANCEL","2018-05-29T13:56:18","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30-V1:2I65BRPO2","","Basis points","26","","","USD","","27,000,000","","3M","","","","","10,650","C-","EU","USD","70,200","","2018-07-18","","","",""
"86561576","86558868","CORRECT","2018-05-29T13:57:53","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30-V1:2I65BRPO2","","Basis points","26","","","USD","","27,000,000","","3M","","","","","10,650","C-","EU","USD","70,200","","2018-07-18","","","",""
"86560119","","NEW","2018-05-29T14:09:30","U","UC","N","N","N","OFF","2018-05-29","2063-05-11"," ACT/360","USD","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.6:137BERAF4","","Price","88.7795","","","USD","","10,000,000","","1M","","","","","","","","","","","","","","",""
"86560128","","NEW","2018-05-29T14:10:29","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MARKIT ITRX EUROPE 06/23 ICE:2I666VCI4","","Basis points","70","","","EUR","","58,000,000","","3M","","","","","","","","","","","","","","",""
"86561594","86561563","CANCEL","2018-05-29T14:27:11","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.1","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86561595","86561563","CORRECT","2018-05-29T14:27:11","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.1","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86561602","86558869","CANCEL","2018-05-29T13:56:53","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30-V1:2I65BRPO2","","Basis points","26","","","USD","","27,000,000","","3M","","","","","10,300","P-","EU","USD","70,200","","2018-07-18","","","",""
"86561603","86558869","CORRECT","2018-05-29T13:58:04","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30-V1:2I65BRPO2","","Basis points","26","","","USD","","27,000,000","","3M","","","","","10,300","P-","EU","USD","70,200","","2018-07-18","","","",""
"86558982","86533723","CORRECT","2018-05-29T13:58:32","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","Basis points","94.5","","","EUR","","95,000,000+","","3M","","","","","","","","","","","","","","",""
"86558646","","NEW","2018-05-29T13:50:20","U","UC","N","N","Y","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","6.9","","","USD","","110,000,000+","","3M","","","","","7,500","P-","EU","USD","75,900","","2018-06-20","","","",""
"86561643","","NEW","2018-05-29T14:28:29","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.23","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86558849","","NEW","2018-05-29T13:58:00","C","","N","N","Y","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","69.9","","","EUR","","95,000,000+","","3M","","","","","","","","","","","","","","",""
"86560225","","NEW","2018-05-29T14:11:47","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.12","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86561004","","NEW","2018-05-29T14:19:22","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX NA.EM.29.1:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86558712","","NEW","2018-05-29T13:51:04","U","UC","N","N","Y","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","4.9","","","USD","","110,000,000+","","3M","","","","","8,000","P-","EU","USD","53,900","","2018-06-20","","","",""
"86572232","86311857","CANCEL","2018-05-24T10:03:34","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Series 29 Version 1-V1:2I666VCI4","","Basis points","20.1","","","EUR","","94,000,000+","","3M","","","","","0.8","P-","EU","EUR","188,940","","2018-09-19","","","",""
"86572233","86311857","CORRECT","2018-05-24T10:03:34","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Series 29 Version 1-V1:2I666VCI4","","Basis points","20.1","","","EUR","","95,000,000+","","3M","","","","","0.8","P-","EU","EUR","190,950","","2018-09-19","","","",""
"86571472","","NEW","2018-05-29T16:23:59","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86570751","","NEW","2018-05-29T16:15:32","C","","N","N","Y","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","105.869","","","USD","","36,000,000","","3M","","","","","","","","","","","","","","",""
"86572298","","NEW","2018-05-29T16:29:37","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","66.93","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86570533","","NEW","2018-05-29T16:12:36","C","","N","N","Y","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","105.8725","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86571544","","NEW","2018-05-29T16:22:26","U","FC","N","N","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Partialtermination","CDX.EM.29-V1:2I65BZDJ8","","Price","97.22","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86571976","","NEW","2018-05-29T08:51:31","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","Basis Points","35","","","EUR","","95,000,000+","","3M","","","","","1.2","P-","EU","EUR","332,500","","2018-07-18","","","",""
"86570011","","NEW","2018-05-29T16:08:08","C","","N","N","Y","ON","2018-05-30","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MARKIT ITRX EUROPE 06/23 ICE:2I666VCI4","","Basis points","72.75","","","EUR","","95,000,000+","","3M","","","","","","","","","","","","","","",""
"86571287","","NEW","2018-05-29T16:21:52","U","FC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","105.91","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86562143","86561987","CANCEL","2018-05-29T14:34:08","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.09","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86562144","86561987","CORRECT","2018-05-29T14:34:08","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.09","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86568580","","NEW","2018-05-29T15:49:46","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","105.915","","","USD","","30,000,000","","3M","","","","","","","","","","","","","","",""
"86569144","","NEW","2018-05-29T15:53:36","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30-V1:2I65BYDP7","","Basis points","16.4","","","USD","","110,000,000+","","3M","","","","","0.9","P-","EU","USD","180,400","","2018-09-19","","","",""
"86572213","","NEW","2018-05-29T08:51:49","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","Basis Points","60","","","EUR","","95,000,000+","","3M","","","","","1","P-","EU","EUR","570,000","","2018-07-18","","","",""
"86578622","","NEW","2018-05-29T18:08:18","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","USD","CR","","Credit:Index:CDX:CDXHY","Trade","MARKIT CDX.NA.HY.30 06/23 ICE:2I65BRPO2","","Basis points","105.875","","","USD","","22,000,000","","3M","","","","","","","","","","","","","","",""
"86575288","","NEW","2018-05-29T16:51:32","U","FC","N","N","Y","OFF","2018-05-29","2059-11-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.10:137BERAJ6","","Price","90.36294","","","USD","","10,000,000","","1M","","","","","","","","","","","","","","",""
"86576756","86575779","CANCEL","2018-05-29T13:10:14","U","PC","N","Y","N","OFF","2018-07-19","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","106","","","USD","","50,000,000","","3M","","","","","106","P-","EU","USD","215,000","","2018-07-18","","","",""
"86576757","86575779","CORRECT","2018-05-29T17:20:06","U","PC","N","Y","N","OFF","2018-07-19","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","106","","","USD","","50,000,000","","3M","","","","","106","P-","EU","USD","215,000","","2018-07-18","","","",""
"86576765","","NEW","2018-05-29T17:20:46","U","FC","N","N","N","OFF","2018-04-12","2059-11-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.10:137BERAJ6","","Percentage","90.5695","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86575287","","NEW","2018-05-29T16:52:08","U","UC","N","Y","Y","OFF","2018-03-20","2023-06-20"," Act/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","3","","","USD","","110,000,000+","","3M","","","","EMBED1","1.3","C-","EU","USD","33,000","","2018-07-18","","","",""
"86575397","","NEW","2018-05-29T16:52:01","U","PC","N","N","Y","OFF","2018-05-29","2059-11-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.10:137BERAJ6","","Price","90.42308","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86577925","86565396","CANCEL","2018-05-29T15:15:40","U","UC","N","N","Y","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","90.875","","","EUR","","95,000,000","","3M","","","","","","","","","","","","","","",""
"86577577","","NEW","2018-05-29T17:39:44","U","FC","N","N","Y","OFF","2018-03-20","2018-06-20"," 30/360","USD","CR","","Credit:Exotic:Other","Trade","BASKET","","Price","267.5","","","USD","","25,000,000","","1Y","","","","","","","","","","","","","","",""
"86577370","86564554","CANCEL","2018-05-29T15:09:24","U","UC","N","Y","N","OFF","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:StandardiTraxxEuropeTranche","Trade","ITRAXX EUROPE.MAIN.28.1:2I666VCA1","","Upfrontpoints","34.48","","","EUR","","20,000,000","","3M","","","","","","","","","","","","","","",""
"86577371","86564554","CORRECT","2018-05-29T17:37:50","U","UC","N","Y","N","OFF","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:StandardiTraxxEuropeTranche","Trade","ITRAXX EUROPE.MAIN.28.1:2I666VCA1","","Upfrontpoints","34.48","","","EUR","","20,000,000","","3M","","","","","","","","","","","","","","",""
"86577944","","NEW","2018-05-29T17:51:49","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","BasisPoints","96.94","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86577945","","NEW","2018-05-29T17:51:51","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","105.9525","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86578725","","NEW","2018-05-29T18:10:04","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","67.84","","","USD","","41,000,000","","3M","","","","","","","","","","","","","","",""
"86577590","","NEW","2018-05-29T17:41:32","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","89.625","","","EUR","","95,000,000+","","3M","","","","","","","","","","","","","","",""
"86576032","","NEW","2018-05-29T16:56:49","U","UC","N","N","Y","OFF","2018-05-29","2059-11-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.10:137BENAJ5","","BasisPoints","99.94444","","","USD","","50,000,000","","1M","","","","","","","","","","","","","","",""
"86577608","","NEW","2018-05-29T17:41:56","C","","N","N","Y","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","105.88","","","USD","","100,000,000+","","3M","","","","","","","","","","","","","","",""
"86576027","","NEW","2018-05-29T16:57:25","U","UC","N","N","Y","OFF","2018-05-29","2059-11-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.10:137BENAJ5","","BasisPoints","99.94444","","","USD","","50,000,000","","1M","","","","","","","","","","","","","","",""
"86576662","","NEW","2018-05-29T17:10:33","U","UC","N","N","Y","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Series 29 Version 1:2I666VCI4","","BasisPoints","36.25","","","EUR","","95,000,000+","","3M","","","","","7,500","P-","EU","EUR","344,375","","2018-07-18","","","",""
"86575994","86575980","NEW","2018-05-29T16:57:42","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Basis Points","37.5","","","USD","","110,000,000+","","3M","","","","","103","P-","EU","USD","412,500","","2018-07-18","","","",""
"86576531","86575995","NEW","2018-05-29T16:57:42","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Basis Points","40","","","USD","","110,000,000+","","3M","","","","","103","P-","EU","USD","440,000","","2018-07-18","","","",""
"86577545","","NEW","2018-05-29T17:40:24","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","67.74","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86578165","","NEW","2018-05-29T17:55:41","U","UC","N","N","N","OFF","2018-05-30","2019-06-20"," ACT/360","","CR","","Credit:Exotic:StructuredCDS:BespokeTranche","Trade","basket:basket","","UpfrontPoints","0","","","USD","","30,000,000","","3M","","","","","","","","","","","","","","",""
"86577002","","NEW","2018-05-29T15:22:33","U","PC","N","Y","N","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","75","","","USD","","44,000,000","","3M","","","","","75","C-","EU","USD","26,400","","2018-06-20","","","",""
"86577566","","NEW","2018-05-29T17:40:42","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","BasisPoints","96.95","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86577589","86564108","CANCEL","2018-05-29T14:53:14","U","UC","N","N","Y","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","89.625","","","EUR","","95,000,000","","3M","","","","","","","","","","","","","","",""
"86577046","","NEW","2018-05-29T17:29:04","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29-V1: 5YR:2I65BZDJ8","","Price","97.07","","","USD","","75,000,000","","3M","","","","","","","","","","","","","","",""
"86577159","","NEW","2018-05-29T17:30:43","U","FC","N","N","N","OFF","2018-05-29","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.6:137BENAF3","","Percentage","0.5","","","USD","","5","","1M","","","","","","","","","","","","","","",""
"86576013","","NEW","2018-05-29T17:03:44","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.IG.30.1:2I65BYDP7","","BasisPoints","15","","","USD","","110,000,000+","","3M","","","","","0.75","P-","EU","USD","164,999.99701","","2018-07-18","","","",""
"86577195","","NEW","2018-05-29T15:23:34","U","PC","N","Y","N","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","90","","","USD","","88,000,000","","3M","","","","","90","C-","EU","USD","15,400","","2018-06-20","","","",""
"86578340","","NEW","2018-05-29T18:01:34","C","PC","N","N","N","ON","2017-03-20","2027-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.28:2I65BYDN2","","Basis points","107.25","","","USD","","130,000,000+","","3M","","","","","","","","","","","","","","",""
"86578341","","NEW","2018-05-29T18:01:34","C","PC","N","N","N","ON","2018-03-20","2028-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30:2I65BYDP7","","Basis points","112","","","USD","","130,000,000+","","3M","","","","","","","","","","","","","","",""
"86574933","","NEW","2018-05-29T16:48:00","U","PC","N","N","Y","OFF","2018-05-29","2054-11-18"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.11:137BENAK2","","Price","99.34955","","","USD","","13,000,000","","1M","","","","","","","","","","","","","","",""
"86576634","86569144","CANCEL","2018-05-29T15:53:36","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30-V1:2I65BYDP7","","Basis points","16.4","","","USD","","110,000,000+","","3M","","","","","0.9","P-","EU","USD","180,400","","2018-09-19","","","",""
"86576635","86569144","CORRECT","2018-05-29T15:56:30","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30-V1:2I65BYDP7","","Basis points","16.4","","","USD","","110,000,000+","","3M","","","","","0.9","P-","EU","USD","180,400","","2018-09-19","","","",""
"86577204","","NEW","2018-05-29T17:33:39","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","67.7475","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86577234","","NEW","2018-05-29T17:34:38","C","","N","N","N","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","67.7","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86577336","","NEW","2018-05-29T17:31:16","U","UC","N","N","N","OFF","2018-05-29","2054-11-18"," ACT/360","USD","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.11:137BERAK3","","Price","90.4165","","","USD","","10,000,000","","1M","","","","","","","","","","","","","","",""
"86576622","","NEW","2018-05-29T17:08:06","U","UC","N","N","Y","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Series 29 Version 1:2I666VCI4","","BasisPoints","15","","","EUR","","95,000,000+","","3M","","","","","9,500","P-","EU","EUR","142,500","","2018-07-18","","","",""
"86577990","","NEW","2018-05-29T17:52:50","C","","N","N","Y","ON","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","67.59","","","USD","","110,000,000+","","3M","","","","","","","","","","","","","","",""
"86580759","","NEW","2018-05-29T18:42:32","U","UC","N","N","N","OFF","2018-05-29","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.9:137BERAI8","","BasisPoints","89.64934","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86580767","","NEW","2018-05-29T18:42:05","U","UC","N","N","N","OFF","2018-05-29","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.9:137BERAI8","","BasisPoints","89.64934","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
