"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"86668951","","NEW","2018-05-30T15:01:19","U","FC","N","Y","N","OFF","2018-05-31","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","BOUYGUES:FR0010212852","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
"86668952","","NEW","2018-05-30T15:02:38","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","BAYERISCHE LANDESBANK:XSSNRREFOBL0","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86668953","","NEW","2018-05-30T15:01:22","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","E.ON SE:XS0361244667","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86668954","","NEW","2018-05-30T15:01:29","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","KONINKLIJKE KPN N.V.:XS0411850075","","BasisPoints","999,999,999,999.99999","","","EUR","","16,000,000","","0","","","","","","","","","","","","","","",""
"86668955","","NEW","2018-05-30T15:02:28","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","TELENOR ASA:XS0498175503","","BasisPoints","999,999,999,999.99999","","","EUR","","20,000,000","","0","","","","","","","","","","","","","","",""
"86668956","","NEW","2018-05-30T15:01:53","U","FC","N","Y","N","OFF","2018-05-31","2020-09-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","LENNAR CORPORATION:US526057BX14","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86668960","","NEW","2018-05-30T15:01:33","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","HENKEL AG &amp; CO. KGAA:XS1488419695","","BasisPoints","999,999,999,999.99999","","","EUR","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669026","","NEW","2018-05-30T15:01:30","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","THE GAP, INC.:US364760AK48","","BasisPoints","999,999,999,999.99999","","","USD","","5,000,000","","0","","","","","","","","","","","","","","",""
"86669027","","NEW","2018-05-30T15:02:38","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","HCA Inc.:US404121AD78","","BasisPoints","999,999,999,999.99999","","","USD","","690,000","","0","","","","","","","","","","","","","","",""
"86669028","","NEW","2018-05-30T15:02:58","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","THE GAP, INC.:US364760AK48","","BasisPoints","999,999,999,999.99999","","","USD","","5,000,000","","0","","","","","","","","","","","","","","",""
"86669029","","NEW","2018-05-30T15:01:48","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","DEVON ENERGY CORPORATION:US251799AA02","","BasisPoints","999,999,999,999.99999","","","USD","","10,000,000","","0","","","","","","","","","","","","","","",""
"86669030","","NEW","2018-05-30T15:02:02","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","ALLY FINANCIAL INC.:US02005NAJ90","","BasisPoints","999,999,999,999.99999","","","USD","","12,000,000","","0","","","","","","","","","","","","","","",""
"86669031","","NEW","2018-05-30T15:03:12","U","FC","N","Y","N","OFF","2018-05-31","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CONAGRA BRANDS, INC.:US205887AR36","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669032","","NEW","2018-05-30T15:03:08","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","PULTEGROUP, INC.:US745867AM30","","BasisPoints","999,999,999,999.99999","","","USD","","650,000","","0","","","","","","","","","","","","","","",""
"86669033","","NEW","2018-05-30T15:02:50","U","FC","N","Y","N","OFF","2018-05-31","2021-09-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","LENNAR CORPORATION:US526057BX14","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669034","","NEW","2018-05-30T15:02:32","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","DARDEN RESTAURANTS, INC.:US237194AL90","","BasisPoints","999,999,999,999.99999","","","USD","","8,000,000","","0","","","","","","","","","","","","","","",""
"86669035","","NEW","2018-05-30T15:01:47","U","FC","N","Y","N","OFF","2018-05-31","2020-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","HCA Inc.:US404121AD78","","BasisPoints","999,999,999,999.99999","","","USD","","690,000","","0","","","","","","","","","","","","","","",""
"86669036","","NEW","2018-05-30T15:03:05","U","FC","N","Y","N","OFF","2018-05-31","2021-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","THE NEW YORK TIMES COMPANY:XSSNRREFOBL0","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669038","","NEW","2018-05-30T15:01:57","U","FC","N","Y","N","OFF","2018-05-31","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","BRISTOL-MYERS SQUIBB COMPANY:US110122AB49","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669041","","NEW","2018-05-30T15:01:47","U","FC","N","Y","N","OFF","2018-05-31","2020-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","PULTEGROUP, INC.:US745867AM30","","BasisPoints","999,999,999,999.99999","","","USD","","650,000","","0","","","","","","","","","","","","","","",""
"86669042","","NEW","2018-05-30T15:03:14","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","THE KROGER CO.:US501044CH20","","BasisPoints","999,999,999,999.99999","","","USD","","780,000","","0","","","","","","","","","","","","","","",""
"86669043","","NEW","2018-05-30T15:03:08","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","YUM! BRANDS, INC.:US988498AG64","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669044","","NEW","2018-05-30T15:02:59","U","FC","N","Y","N","OFF","2018-05-31","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","ROYAL CARIBBEAN CRUISES LTD.:US780153AU63","","BasisPoints","999,999,999,999.99999","","","USD","","7,000,000","","0","","","","","","","","","","","","","","",""
"86669065","","NEW","2018-05-30T15:02:59","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","LIBERTY INTERACTIVE LLC:US530715AD31","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669067","","NEW","2018-05-30T15:02:48","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","LAFARGEHOLCIM LTD:CH0187218901","","BasisPoints","999,999,999,999.99999","","","EUR","","7,000,000","","0","","","","","","","","","","","","","","",""
"86669075","","NEW","2018-05-30T15:02:46","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","DEVON ENERGY CORPORATION:US251799AA02","","BasisPoints","999,999,999,999.99999","","","USD","","10,000,000","","0","","","","","","","","","","","","","","",""
"86669082","","NEW","2018-05-30T15:02:48","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","COMPAGNIE FINANCIERE MICHELIN SCMA:XS0794392588","","BasisPoints","999,999,999,999.99999","","","EUR","","13,000,000","","0","","","","","","","","","","","","","","",""
"86669086","","NEW","2018-05-30T15:02:59","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","HENKEL AG &amp; CO. KGAA:XS1488419695","","BasisPoints","999,999,999,999.99999","","","EUR","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669091","","NEW","2018-05-30T15:03:10","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","BOUYGUES:FR0010212852","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
"86669092","","NEW","2018-05-30T15:05:38","U","FC","N","Y","N","OFF","2018-04-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","SOLVAY:BE0374557404","","BasisPoints","999,999,999,999.99999","","","EUR","","700,000","","0","","","","","","","","","","","","","","",""
"86669093","","NEW","2018-05-30T15:02:48","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CARREFOUR:XS0934191114","","BasisPoints","999,999,999,999.99999","","","EUR","","12,000,000","","0","","","","","","","","","","","","","","",""
"86669095","","NEW","2018-05-30T15:05:35","U","FC","N","Y","N","OFF","2018-04-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","SUEDZUCKER AG:XS1524573752","","BasisPoints","999,999,999,999.99999","","","EUR","","7,000,000","","0","","","","","","","","","","","","","","",""
"86669096","","NEW","2018-05-30T15:03:04","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","AIRBUS SE:XS1050846507","","BasisPoints","999,999,999,999.99999","","","EUR","","810,000","","0","","","","","","","","","","","","","","",""
"86669097","","NEW","2018-05-30T15:02:36","U","FC","N","Y","N","OFF","2018-05-31","2021-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","First Data Corporation:US319963BP82","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669098","","NEW","2018-05-30T15:03:14","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CARREFOUR:XS0934191114","","BasisPoints","999,999,999,999.99999","","","EUR","","12,000,000","","0","","","","","","","","","","","","","","",""
"86669099","","NEW","2018-05-30T15:02:18","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CANADIAN NATURAL RESOURCES LIMITED:US136385AR22","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669101","","NEW","2018-05-30T15:03:13","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","VIACOM INC.:US925524AX89","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669102","","NEW","2018-05-30T15:02:04","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CBS CORPORATION:US124857AE30","","BasisPoints","999,999,999,999.99999","","","USD","","18,000,000","","0","","","","","","","","","","","","","","",""
"86669104","","NEW","2018-05-30T15:02:58","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","METLIFE, INC.:US59156RAX61","","BasisPoints","999,999,999,999.99999","","","USD","","7,000,000","","0","","","","","","","","","","","","","","",""
"86669105","","NEW","2018-05-30T15:01:57","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","COMCAST CORPORATION:US20030NAZ42","","BasisPoints","999,999,999,999.99999","","","USD","","4,000,000","","0","","","","","","","","","","","","","","",""
"86669106","","NEW","2018-05-30T15:01:59","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CBS CORPORATION:US124857AE30","","BasisPoints","999,999,999,999.99999","","","USD","","18,000,000","","0","","","","","","","","","","","","","","",""
"86668430","","NEW","2018-05-30T13:03:39","U","FC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE CROSSOVER SERIES 29 VERSION 1:2I667KFN3","","BasisPoints","309.2","","","EUR","","650,000","","3M","","","","","","","","","","","","","","",""
"86669187","","NEW","2018-05-30T15:01:46","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","EASTMAN CHEMICAL COMPANY:US277432AD23","","BasisPoints","999,999,999,999.99999","","","USD","","9,000,000","","0","","","","","","","","","","","","","","",""
"86669189","","NEW","2018-05-30T15:00:23","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CANADIAN NATURAL RESOURCES LIMITED:US136385AR22","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669190","","NEW","2018-05-30T15:00:59","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CONAGRA BRANDS, INC.:US205887AR36","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669191","","NEW","2018-05-30T15:00:56","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","COMCAST CORPORATION:US20030NAZ42","","BasisPoints","999,999,999,999.99999","","","USD","","4,000,000","","0","","","","","","","","","","","","","","",""
"86669192","","NEW","2018-05-30T15:02:34","U","FC","N","Y","N","OFF","2018-05-31","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","EASTMAN CHEMICAL COMPANY:US277432AD23","","BasisPoints","999,999,999,999.99999","","","USD","","9,000,000","","0","","","","","","","","","","","","","","",""
"86669193","","NEW","2018-05-30T15:01:08","U","FC","N","Y","N","OFF","2018-05-31","2021-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","THE KROGER CO.:US501044CH20","","BasisPoints","999,999,999,999.99999","","","USD","","780,000","","0","","","","","","","","","","","","","","",""
"86669194","","NEW","2018-05-30T15:01:00","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","INTERNATIONAL PAPER COMPANY:US460146CE11","","BasisPoints","999,999,999,999.99999","","","USD","","24,000,000","","0","","","","","","","","","","","","","","",""
"86669195","","NEW","2018-05-30T15:01:09","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","ROYAL CARIBBEAN CRUISES LTD.:US780153AU63","","BasisPoints","999,999,999,999.99999","","","USD","","7,000,000","","0","","","","","","","","","","","","","","",""
"86669196","","NEW","2018-05-30T15:01:13","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","YUM! BRANDS, INC.:US988498AG64","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669197","","NEW","2018-05-30T15:00:59","U","FC","N","Y","N","OFF","2018-05-31","2020-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","LIBERTY INTERACTIVE LLC:US530715AD31","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669199","","NEW","2018-05-30T15:01:57","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","GENERAL MOTORS COMPANY:US37045VAD29","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669200","","NEW","2018-05-30T15:01:00","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","OLIN CORPORATION:US680665AH97","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669201","","NEW","2018-05-30T15:01:45","U","FC","N","Y","N","OFF","2018-05-31","2021-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","VIACOM INC.:US925524AX89","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669202","","NEW","2018-05-30T15:02:50","U","FC","N","Y","N","OFF","2018-05-31","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","GENERAL MOTORS COMPANY:US37045VAD29","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669204","","NEW","2018-05-30T15:01:29","U","FC","N","Y","N","OFF","2018-05-31","2020-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","METLIFE, INC.:US59156RAX61","","BasisPoints","999,999,999,999.99999","","","USD","","7,000,000","","0","","","","","","","","","","","","","","",""
"86669205","","NEW","2018-05-30T15:01:06","U","FC","N","Y","N","OFF","2018-05-31","2020-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","THE NEW YORK TIMES COMPANY:XSSNRREFOBL0","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669206","","NEW","2018-05-30T15:02:34","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","INTERNATIONAL PAPER COMPANY:US460146CE11","","BasisPoints","999,999,999,999.99999","","","USD","","24,000,000","","0","","","","","","","","","","","","","","",""
"86669212","","NEW","2018-05-30T15:00:38","U","FC","N","Y","N","OFF","2018-05-31","2020-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","First Data Corporation:US319963BP82","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669213","","NEW","2018-05-30T15:00:20","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","BRISTOL-MYERS SQUIBB COMPANY:US110122AB49","","BasisPoints","999,999,999,999.99999","","","USD","","2,000,000","","0","","","","","","","","","","","","","","",""
"86669214","","NEW","2018-05-30T15:01:07","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CARNIVAL CORPORATION:US143658AH53","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669215","","NEW","2018-05-30T15:03:13","U","FC","N","Y","N","OFF","2018-05-31","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","OLIN CORPORATION:US680665AH97","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669216","","NEW","2018-05-30T15:02:12","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","BAXTER INTERNATIONAL INC.:US071813BR97","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669217","","NEW","2018-05-30T15:00:17","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","BAXTER INTERNATIONAL INC.:US071813BR97","","BasisPoints","999,999,999,999.99999","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86669218","","NEW","2018-05-30T15:02:01","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","DARDEN RESTAURANTS, INC.:US237194AL90","","BasisPoints","999,999,999,999.99999","","","USD","","8,000,000","","0","","","","","","","","","","","","","","",""
"86669219","","NEW","2018-05-30T15:00:37","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","ALLY FINANCIAL INC.:US02005NAJ90","","BasisPoints","999,999,999,999.99999","","","USD","","12,000,000","","0","","","","","","","","","","","","","","",""
"86669220","","NEW","2018-05-30T15:02:09","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","CARNIVAL CORPORATION:US143658AH53","","BasisPoints","999,999,999,999.99999","","","USD","","6,000,000","","0","","","","","","","","","","","","","","",""
"86669252","","NEW","2018-05-30T15:06:44","U","FC","N","Y","N","OFF","2018-04-30","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","REPSOL, S.A.:XS0733696495","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86669253","","NEW","2018-05-30T15:02:55","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.02","","","USD","","21,000,000","","3M","","","","","","","","","","","","","","",""
"86670599","","NEW","2018-05-30T15:14:48","U","FC","N","Y","N","OFF","2018-04-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","COMPAGNIE FINANCIERE MICHELIN SCMA:XS0794392588","","BasisPoints","999,999,999,999.99999","","","EUR","","8,000,000","","0","","","","","","","","","","","","","","",""
"86670600","","NEW","2018-05-30T15:15:49","U","FC","N","Y","N","OFF","2018-04-30","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","BP P.L.C.:05AB84","","BasisPoints","999,999,999,999.99999","","","EUR","","16,000,000","","0","","","","","","","","","","","","","","",""
"86670601","","NEW","2018-05-30T15:15:50","U","FC","N","Y","N","OFF","2018-04-30","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","AEGON N.V.:XS0105290349","","BasisPoints","999,999,999,999.99999","","","EUR","","8,000,000","","0","","","","","","","","","","","","","","",""
"86667682","","NEW","2018-05-30T14:54:05","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.1475","","","USD","","46,000,000","","3M","","","","","","","","","","","","","","",""
"86669438","","NEW","2018-05-30T12:57:42","U","FC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE CROSSOVER SERIES 29 VERSION 1:2I667KFN3","","BasisPoints","308.375","","","EUR","","1,000,000","","3M","","","","","","","","","","","","","","",""
"86669576","","NEW","2018-05-30T15:10:21","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MKIT ITRX EUR SNR FIN 06/23 I:2I667DBT0","","Basis points","88.3","","","EUR","","13,000,000","","3M","","","","","","","","","","","","","","",""
"86668760","","NEW","2018-05-30T15:01:38","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","TELECOM ITALIA SPA:XS0184373925","","BasisPoints","999,999,999,999.99999","","","EUR","","8,000,000","","0","","","","","","","","","","","","","","",""
"86668762","","NEW","2018-05-30T15:01:47","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","THYSSENKRUPP AG:DE000A1R0410","","BasisPoints","999,999,999,999.99999","","","EUR","","2,000,000","","0","","","","","","","","","","","","","","",""
"86668763","","NEW","2018-05-30T15:03:40","U","FC","N","N","N","OFF","2018-04-27","2054-11-18"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.11:137BERAK3","","Percentage","90.69631","","","USD","","10,000,000","","1M","","","","","","","","","","","","","","",""
"86668764","","NEW","2018-05-30T15:01:41","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","ROLLS-ROYCE PLC:XS0426014899","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86668765","","NEW","2018-05-30T15:01:41","U","FC","N","Y","N","OFF","2018-05-31","2021-09-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","IMPERIAL BRANDS PLC:XS0180407602","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86668766","","NEW","2018-05-30T15:01:45","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","VALEO:FR0011689033","","BasisPoints","999,999,999,999.99999","","","EUR","","17,000,000","","0","","","","","","","","","","","","","","",""
"86668767","","NEW","2018-05-30T15:01:34","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","GKN HOLDINGS PLC:XS0103214762","","BasisPoints","999,999,999,999.99999","","","EUR","","2,000,000","","0","","","","","","","","","","","","","","",""
"86668769","","NEW","2018-05-30T15:01:32","U","FC","N","Y","N","OFF","2018-05-31","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","INNOGY SE:XS0162513211","","BasisPoints","999,999,999,999.99999","","","EUR","","17,000,000","","0","","","","","","","","","","","","","","",""
"86668770","","NEW","2018-05-30T15:01:47","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","VOLKSWAGEN AKTIENGESELLSCHAFT:XS1586555606","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86669620","","NEW","2018-05-30T15:10:39","U","FC","N","Y","N","OFF","2018-04-30","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","LINDE AKTIENGESELLSCHAFT:XS0297700006","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
