"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"86915737","","NEW","2018-06-01T13:59:13","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," Act/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","96.69","","","USD","","27,000,000","","3M","","","","","","","","","","","","","","",""
"86915784","86834841","CANCEL","2018-05-31T19:00:15","U","PC","N","N","Y","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30:2I65BYDP7","","Basis Points","66.94","","","USD","","110,000,000","","3M","","","","","","","","","","","","","","",""
"86915935","","NEW","2018-06-01T14:00:15","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","BasisPoints","96.73","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86917320","","NEW","2018-06-01T14:04:17","C","PC","N","Y","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:ItraxxSDI","Trade","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","BasisPoints","68.5","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86915992","","NEW","2018-06-01T14:00:33","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","BasisPoints","96.73","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86917363","","NEW","2018-06-01T14:06:26","U","UC","N","Y","N","OFF","2018-05-03","2018-07-31"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","EGYPT (ARAB REPUBLIC OF):9LN09PLM5","","Basis Points","0","","","EGP","","370,000,000","","3M","","","","","","","","","","","","","","",""
"86914422","","NEW","2018-06-01T13:47:11","C","","N","N","Y","ON","2018-06-02","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.52","","","USD","","32,000,000","","3M","","","","","","","","","","","","","","",""
"86916980","","NEW","2018-05-30T02:36:55","U","PC","N","N","N","OFF","2015-09-21","2020-12-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","iTraxx Asia ex-Japan IG Series 24 Version 1:4ABCAMAQ9","","Basis Points","37","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86906673","86790718","CANCEL","2018-05-30T10:05:12","U","PC","N","N","Y","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","Basis Points","90.5","","","EUR","","94,000,000","","3M","","","","","","","","","","","","","","",""
"86905627","","NEW","2018-06-01T12:11:11","C","","N","N","N","ON","2018-06-02","2021-12-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MARKIT ITRX EUROPE 12/21 ICE:2I666VBO2","","Basis points","40","","","EUR","","80,000,000","","3M","","","","","","","","","","","","","","",""
"86906815","","NEW","2018-06-01T12:31:21","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.45","","","USD","","14,000,000","","3M","","","","","","","","","","","","","","",""
"86906816","","NEW","2018-06-01T12:31:21","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.425","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86906838","","NEW","2018-06-01T12:31:44","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.455","","","USD","","8,000,000","","3M","","","","","","","","","","","","","","",""
"86903853","","NEW","2018-06-01T11:36:07","U","FC","N","N","Y","OFF","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE SERIES 28 VERSION 1:2I666VCA1","","Basis points","57.5","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86905751","","NEW","2018-06-01T12:13:34","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","292.75","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86907032","","NEW","2018-06-01T12:35:08","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","66.65","","","EUR","","4,000,000","","3M","","","","","","","","","","","","","","",""
"86906247","","NEW","2018-06-01T12:21:08","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30-V1: 5YR:2I65BYDP7","","Basis Points","100","","","USD","","110,000,000+","","3M","","","","","","","","","","","","","","",""
"86907046","","NEW","2018-06-01T11:52:56","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","BasisPoints","16","","","EUR","","60,000,000","","3M","","","","","0.9","P-","EU","EUR","96,000","","2018-08-15","","","",""
"86907057","","NEW","2018-06-01T12:35:44","C","UC","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","106.42","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86907079","","NEW","2018-06-01T12:36:15","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","96.6","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86905325","","NEW","2018-06-01T12:07:48","C","","N","N","N","ON","2018-06-02","2020-12-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MARKIT ITRX EUROPE 12/20 ICE:2I666VBE4","","Basis points","29","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86906503","","NEW","2018-06-01T12:21:05","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30-V1: 5YR:2I65BYDP7","","Basis Points","100","","","USD","","18,000,000","","3M","","","","","","","","","","","","","","",""
"86906514","","NEW","2018-06-01T12:24:47","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","293.4","","","EUR","","13,000,000","","3M","","","","","","","","","","","","","","",""
"86907081","","NEW","2018-06-01T12:35:31","U","UC","N","Y","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Series 29 Version 1:2I666VCI4","","BasisPoints","6","","","EUR","","5,000,000","","3M","","","","EMBED1","0.8","C-","EU","EUR","3,000","","2018-06-20","","","",""
"86907084","","NEW","2018-06-01T12:34:28","C","FC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","None:2I666VCI4","","BasisPoints","66.5","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86907087","","NEW","2018-06-01T12:36:31","C","UC","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","106.42","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86905428","","NEW","2018-06-01T12:07:52","U","UC","N","N","Y","OFF","2018-06-02","2021-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:iTraxxEuropeTranche","Trade","ITRAXX EUROPE SERIES 26 VERSION 1:2I666VBO2","","Percentage","110","","","EUR","","19,000,000","","3M","","","","","","","","","","","","","","",""
"86906280","","NEW","2018-06-01T12:22:23","C","","N","N","Y","ON","2018-06-02","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.465","","","USD","","32,000,000","","3M","","","","","","","","","","","","","","",""
"86904510","","NEW","2018-06-01T11:54:32","C","","N","N","Y","ON","2018-06-02","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.46","","","USD","","32,000,000","","3M","","","","","","","","","","","","","","",""
"86907143","","NEW","2018-06-01T12:37:09","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","96.6","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86905447","","NEW","2018-06-01T12:09:45","C","","N","N","N","ON","2018-06-02","2020-12-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MARKIT ITRX EUROPE 12/20 ICE:2I666VBE4","","Basis points","29","","","EUR","","100,000,000","","3M","","","","","","","","","","","","","","",""
"86905470","","NEW","2018-06-01T12:09:59","C","","N","N","N","ON","2018-03-20","2023-06-20"," 1/1","","CR","","Credit:Index:CDX:CDXHY","Trade","Dow Jones CDX HY(30) 500 V1:2I65BRPO2","","Price","106.455","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86905471","","NEW","2018-06-01T12:09:59","C","","N","N","N","ON","2018-03-20","2023-06-20"," 1/1","","CR","","Credit:Index:CDX:CDXHY","Trade","Dow Jones CDX HY(30) 500 V1:2I65BRPO2","","Price","106.455","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86905472","","NEW","2018-06-01T12:09:59","C","","N","N","N","ON","2018-03-20","2023-06-20"," 1/1","","CR","","Credit:Index:CDX:CDXHY","Trade","Dow Jones CDX HY(30) 500 V1:2I65BRPO2","","Price","106.455","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86905474","","NEW","2018-06-01T12:09:59","C","","N","N","N","ON","2018-03-20","2023-06-20"," 1/1","","CR","","Credit:Index:CDX:CDXHY","Trade","Dow Jones CDX HY(30) 500 V1:2I65BRPO2","","Price","106.455","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86919986","","NEW","2018-06-01T14:15:48","C","PC","N","Y","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:ItraxxSDI","Trade","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","BasisPoints","68.625","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86921256","","NEW","2018-06-01T14:19:34","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.5","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86921287","","NEW","2018-06-01T14:19:34","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.5","","","USD","","7,000,000","","3M","","","","","","","","","","","","","","",""
"86920083","","NEW","2018-06-01T14:19:17","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.395","","","USD","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86918909","","NEW","2018-06-01T14:13:33","U","FC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","65.25","","","USD","","110,000,000+","","3M","","","","","","","","","","","","","","",""
"86921593","","NEW","2018-06-01T14:27:08","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","BasisPoints","96.7","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86920723","","NEW","2018-06-01T14:21:51","C","","N","N","N","ON","2018-06-02","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.4545","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86920146","","NEW","2018-05-31T09:00:36","U","PC","N","Y","N","OFF","2018-06-01","2018-06-20"," ACT/360","","CR","","Credit:TotalReturnSwap","Trade","IBOXX EURO CORPORATES OVERALL TOTAL RETURN INDEX:4J623OAA7","","Basis Points","224.35","Amount","13,302.22","EUR","","20,000,000","","3M","","","","","","","","","","","","","","",""
"86921610","","NEW","2018-06-01T14:27:20","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.465","","","USD","","4,000,000","","3M","","","","","","","","","","","","","","",""
"86920767","","NEW","2018-06-01T14:21:58","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.77","","","USD","","36,000,000","","3M","","","","","","","","","","","","","","",""
"86919579","","NEW","2018-06-01T14:16:13","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.CROSSOVER.29.1:2I667KFN3","","BasisPoints","297.25","","","EUR","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86920263","","NEW","2018-06-01T14:20:07","C","","N","N","N","ON","2018-06-02","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.427","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86920881","","NEW","2018-06-01T14:22:26","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.4375","","","USD","","9,000,000","","3M","","","","","","","","","","","","","","",""
"86920891","","NEW","2018-06-01T14:21:45","U","FC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.39","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86921410","","NEW","2018-06-01T14:25:58","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","297.5","","","EUR","","1,000,000","","3M","","","","","","","","","","","","","","",""
"86921422","","NEW","2018-06-01T14:25:54","U","UC","N","Y","N","OFF","2018-06-02","2019-12-20"," ACT/360","","CR","","Credit:IndexTranche:CDX:StandardCDXTrancheIG","Trade","CDX.NA.IG.23:2I65BYCZ6","","UpfrontPoints","4.3","","","USD","","33,000,000","","3M","","","","","","","","","","","","","","",""
"86919753","","NEW","2018-06-01T14:17:51","C","","N","N","N","ON","2018-06-02","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.385","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86921502","86921256","CANCEL","2018-06-01T14:19:34","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.5","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86921503","86921256","CORRECT","2018-06-01T14:19:34","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.5","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86919811","","NEW","2018-06-01T14:17:50","U","FC","N","N","N","OFF","2018-07-19","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Percentage","0.046","","","USD","","100,000,000+","","3M","","","","","10,750","P-","EU","USD","46,000","","2018-07-18","","","",""
"86921521","","NEW","2018-06-01T14:26:42","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","68.15","","","EUR","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86918961","","NEW","2018-06-01T13:44:24","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","96.67","","","USD","","27,000,000","","3M","","","","","","","","","","","","","","",""
"86918973","","NEW","2018-06-01T14:14:25","U","FC","N","N","N","OFF","2018-05-18","2057-10-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.8:137BERAH0","","Percentage","88.01703","","","USD","","800,000","","1M","","","","","","","","","","","","","","",""
"86918974","","NEW","2018-06-01T14:14:20","C","PC","N","N","N","ON","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.28.V2:2I65BZDI0","","Price","97.87","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86918975","","NEW","2018-06-01T14:14:20","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","96.75","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86918377","","NEW","2018-06-01T14:11:32","U","FC","N","N","N","OFF","2018-05-18","2057-10-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.8:137BERAH0","","Percentage","87.99365","","","USD","","700,000","","1M","","","","","","","","","","","","","","",""
"86917581","","NEW","2018-06-01T14:08:19","U","FC","N","N","N","OFF","2017-12-19","2057-10-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.8:137BERAH0","","Percentage","85.34147","","","USD","","1,000,000","","1M","","","","","","","","","","","","","","",""
"86914947","","NEW","2018-06-01T13:40:08","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Series 29 Version 1-V1:2I666VCI4","","Basis points","11.76","","","EUR","","94,000,000+","","3M","","","","","0.625","C-","EU","EUR","110,544","","2018-07-18","","","",""
"86918643","","NEW","2018-06-01T14:05:53","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","96.67","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86917716","","NEW","2018-06-01T14:09:35","C","","N","N","N","ON","2018-03-20","2023-06-20"," 1/1","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","Dow Jones CDX Emerging Market29 V1:2I65BZDJ8","","Price","96.75","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86917746","","NEW","2018-06-01T13:59:17","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","96.73","","","USD","","20,000,000","","3M","","","","","","","","","","","","","","",""
"86918756","86918643","CANCEL","2018-06-01T14:05:53","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","96.67","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86918757","86918643","CORRECT","2018-06-01T14:08:22","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","96.67","","","USD","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86917822","","NEW","2018-06-01T14:10:17","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","81","","","EUR","","54,000,000","","3M","","","","","","","","","","","","","","",""
"86918861","","NEW","2018-06-01T14:14:09","U","FC","N","N","N","OFF","2018-05-18","2057-10-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.8:137BERAH0","","Percentage","88.01703","","","USD","","800,000","","1M","","","","","","","","","","","","","","",""
"86918283","","NEW","2018-06-01T14:11:15","U","FC","N","N","N","OFF","2018-05-18","2057-10-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.8:137BERAH0","","Percentage","87.99365","","","USD","","700,000","","1M","","","","","","","","","","","","","","",""
"86915450","","NEW","2018-06-01T13:57:14","C","","N","N","Y","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.25","","","USD","","110,000,000+","","3M","","","","","","","","","","","","","","",""
"86911949","","NEW","2018-06-01T13:25:59","U","PC","N","N","Y","OFF","2018-06-01","2054-11-18"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.11:137BENAK2","","Price","99.36753","","","USD","","13,000,000","","1M","","","","","","","","","","","","","","",""
"86913514","","NEW","2018-06-01T13:40:06","C","","N","N","N","ON","2018-06-02","2019-12-20"," ACT/360","USD","CR","","Credit:Index:CDX:CDXIG","Trade","MARKIT CDX.NA.IG.23 12/19 ICE:2I65BYCZ6","","Basis points","28","","","USD","","320,000,000+","","3M","","","","","","","","","","","","","","",""
"86914056","","NEW","2018-06-01T13:44:20","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.385","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86915410","86646188","CANCEL","2018-05-24T15:21:42","C","","N","N","N","","2018-05-29","2026-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX-EUROPES25V1-10Y:2I666VBF1","","Percentage","100","","","EUR","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86912214","86911905","NEW","2018-06-01T13:28:27","U","UC","N","N","Y","OFF","2018-06-01","2054-11-18"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.11:137BENAK2","","Price","99.36753","","","USD","","25,000,000","","1M","","","","","","","","","","","","","","",""
"86914005","","NEW","2018-06-01T13:44:03","C","","N","N","Y","ON","2018-06-02","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.5125","","","USD","","35,000,000","","3M","","","","","","","","","","","","","","",""
"86910886","","NEW","2018-06-01T13:11:45","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Basis Points","8.5","","","USD","","110,000,000+","","3M","","","","","103.5","P-","EU","USD","93,500","","2018-06-20","","","",""
"86910887","","NEW","2018-06-01T13:11:44","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Basis Points","13.5","","","USD","","110,000,000+","","3M","","","","","102","P-","EU","USD","148,500","","2018-07-18","","","",""
"86910890","","NEW","2018-06-01T13:11:45","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Basis Points","30","","","USD","","110,000,000+","","3M","","","","","106.5","C-","EU","USD","330,000","","2018-07-18","","","",""
"86910904","","NEW","2018-06-01T13:11:46","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Basis Points","26","","","USD","","110,000,000+","","3M","","","","","106.5","C-","EU","USD","286,000","","2018-06-20","","","",""
"86914140","86910308","CANCEL","2018-06-01T13:06:54","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.455","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86914141","86910308","CORRECT","2018-06-01T13:06:54","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.455","","","USD","","3,000,000","","3M","","","","","","","","","","","","","","",""
"86913666","","NEW","2018-06-01T13:41:21","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","96.66","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86915194","","NEW","2018-06-01T13:55:45","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","96.66","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
